dataset,split_id,node_index,original_node_id,split,true_label,pred_final,pred_pca,pred_ridge,final_correct,pca_correct,ridge_correct,M_pca,M_ridge,HHI_i,T_i,SymRatio_i,SignalEntropy_i,Purity_i,degree,mechanism_type,P_X,P_PrX,P_Pr2X,P_Pr3X,P_XminusPrX,P_PrXminusPr2X,P_PsX,P_Ps2X,P_XminusPsX
squirrel,0,3192,3192,val,4,4,4,4,1,1,1,0.09244629268764815,1.5925750297302446,0.5489422837421463,0.31956142656799136,0.39652958692728485,2.012283499668163,0.21286019246714166,193.0,low-pass-node,0.02748993462824465,0.21042882930712173,0.06280475818653743,0.1268068403311723,0.08347564968037956,0.21286019246714166,0.16927873412767847,0.058535132463662945,0.048319928087155524
squirrel,0,3193,3193,val,3,3,3,3,1,1,1,0.6133367576378286,2.243103134175249,0.3433438159294523,0.8127214266021994,0.3039397426156748,2.019888722113324,0.23615844648377574,8.0,low-pass-node,0.03509827179512926,0.1657605403202549,0.11626424578706211,0.23615844648377574,0.05756721341289479,0.16423906116150422,0.10020700910622429,0.09989328041352968,0.02481193082672958
squirrel,0,3194,3194,test,2,1,1,1,0,0,0,-0.5345276022481362,-2.8734264551481408,0.8326517486182463,1.3107413084805424,0.21193745236456038,1.8984339161857238,0.23039870891380437,12.0,two-hop-node,0.0,0.0827624498890299,0.10006529722395292,0.2086604984288271,0.23039870891380437,0.203238135004751,0.06307685548337735,0.09109230472908028,0.020705749130064052
squirrel,0,3195,3195,test,2,2,2,2,1,1,1,1.2210706507937137,2.0514552254533123,1.1538912258928629,1.260009334069752,0.40109544188447305,1.9965091275516853,0.24045488557973616,1.0,two-hop-node,0.0,0.07003001414666676,0.10542141258762838,0.12261030429932777,0.1752106322810527,0.24045488557973616,0.08114887127279309,0.08506539415641258,0.12005848085148878
squirrel,0,3196,3196,val,2,1,1,1,0,0,0,-0.03708781792279359,-2.013127091174515,0.5542516193581587,0.5638925876961243,0.2848260720033496,1.9426537471852816,0.22496023728927864,47.0,low-pass-node,0.0,0.16063958482647886,0.08405722996165864,0.2027021852742897,0.1059562254928425,0.22496023728927864,0.12115360482247926,0.0748438609452009,0.025687070294086286
squirrel,0,3197,3197,train,0,0,0,0,1,1,1,2.7854598079165953,2.454474895215026,0.7795645621784824,1.8905423304437337,0.24758620908828302,1.8388776585500972,0.3205786291642265,7.0,two-hop-node,0.0,0.03942566845331638,0.09453009957343503,0.3205786291642265,0.1235042881740963,0.22350912681387436,0.04407305223998422,0.06332776643703847,0.09105136554361783
squirrel,0,3198,3198,val,3,3,3,3,1,1,1,0.1426612183487832,1.5131785522769938,0.55344774430951,0.3712005605386173,0.44519510735715334,1.9896756458522649,0.18969828350268716,181.0,low-pass-node,0.0,0.18757594137555084,0.06527634871499716,0.16507136200424205,0.08432615780110701,0.18969828350268716,0.16150358882948446,0.06430216857004031,0.08224614832708071
squirrel,0,3199,3199,val,3,3,3,3,1,1,1,0.038841520122671724,0.7761137627255409,0.645531105343957,0.3158337166146872,0.4063732265438444,1.9524165681277807,0.2333520594732562,820.0,low-pass-node,0.0,0.1929377850868673,0.05591171807799494,0.1412687490884939,0.08757849122801421,0.2333520594732562,0.1615430096778719,0.05604526880139661,0.07136291780794768
squirrel,0,3200,3200,val,4,4,4,4,1,1,1,0.06865642649537751,2.250933428715986,0.6532800762953015,0.4119711561699327,0.3701936829183792,2.0325446200254618,0.22682916777387552,143.0,low-pass-node,0.01973997684947587,0.16871404628679354,0.06807817143441088,0.15625748792186234,0.09553824933581687,0.22682916777387552,0.14054214227622142,0.059326458121013066,0.06497429909784981
squirrel,0,3201,3201,test,0,1,1,1,0,0,0,-0.3057540166477555,-6.558265419100517,0.8028044820993763,0.8230478967434743,0.24339006195609852,1.9205758437906546,0.2733609113464034,4.0,low-pass-node,0.0,0.09587103381373333,0.08994305420471568,0.2733609113464034,0.16415062154980156,0.18092722671058398,0.058447681148981565,0.03706863957432558,0.10023082968881154
squirrel,0,3202,3202,train,4,4,4,4,1,1,1,0.2259431736121833,2.130015125944032,0.5256500567506177,0.30739817646989076,0.3826585397610988,1.882703023352365,0.25226239668641554,254.0,low-pass-node,0.0,0.2176648826212174,0.06429584019223387,0.13457184240515388,0.05444940426632402,0.25226239668641554,0.18074967180736004,0.058176067318482266,0.03782989392410855
squirrel,0,3203,3203,val,4,4,4,4,1,1,1,0.6017884350616984,3.0562213431793785,0.6035294844405085,0.33224248872794254,0.4380161948638348,2.041141988948904,0.20834618635609994,184.0,low-pass-node,0.027590761071464295,0.17590162839697324,0.06015305494752129,0.1438182954226014,0.08799661157385388,0.20834618635609994,0.17133227824603917,0.05521280236661145,0.06964838080352169
squirrel,0,3204,3204,val,4,4,3,4,1,0,1,-0.12159571385738532,0.7266977931332139,0.5252343862924643,0.31746785303984976,0.38865222318286724,1.9994313617917066,0.22716014803200238,156.0,low-pass-node,0.03933374238954826,0.21777732980153572,0.06276149386718943,0.12397514036846502,0.06012347471532449,0.22716014803200238,0.16619647253915956,0.05913784478577618,0.043534352771798006
squirrel,0,3205,3205,train,1,0,1,0,0,1,0,0.05480048416492622,-0.6937335153254,0.6668995650129725,0.4124081699548575,0.38023627637980134,1.972075209606056,0.23625460404912374,320.0,low-pass-node,0.0,0.16377273632071082,0.06840426585489473,0.16609583546767442,0.08998619135081269,0.23625460404912374,0.14337667098578705,0.05826665911550959,0.07384303591383798
squirrel,0,3206,3206,test,1,0,0,0,0,0,0,-0.021828029373762714,-0.1500021309227516,0.6136780330559457,0.39570632089966534,0.3941142268340535,2.0376775577535966,0.23089342985559674,339.0,low-pass-node,0.03312840964469753,0.1663332528180928,0.0670735502386782,0.1615998516858622,0.0676382000214575,0.23089342985559674,0.14718019654253492,0.05698570336077505,0.06916740491978794
squirrel,0,3207,3207,train,1,1,1,1,1,1,1,0.8210448974408977,1.6175169796366968,0.6087165096846257,0.4633513148729762,0.3499067731848206,2.022712030638259,0.24495784631438042,115.0,low-pass-node,0.03213798105573474,0.15245434258935475,0.0729521320337588,0.16962364777530087,0.07699637211247662,0.24495784631438042,0.14276697879424824,0.0638390554083345,0.044271642919983534
squirrel,0,3208,3208,val,3,3,3,3,1,1,1,3.06000702075095,3.7034414895357695,0.6085294027430279,0.6032594975372594,0.41744486202288494,2.126680282314521,0.16696842699941056,5.0,low-pass-node,0.04167468313121743,0.14173794867663433,0.08933635124934529,0.1607377119455596,0.11731310202619431,0.16696842699941056,0.12960901400709843,0.07435628111810808,0.07826647976958295
squirrel,0,3209,3209,test,0,2,1,2,0,0,0,-0.07482673941959428,-1.6328083611539597,0.8567364193605609,1.5399370545508129,0.19709227243406585,1.812266300066481,0.32840474680705134,2.0,two-hop-node,0.0,0.05656167929589419,0.09046185237672359,0.32840474680705134,0.18050751454236566,0.17942169848304465,0.026186300144966073,0.03696482735500594,0.10149137879578203
squirrel,0,3210,3210,train,1,1,1,1,1,1,1,0.10058680496628403,1.5957008933577645,0.697159408048624,0.3107905991427015,0.43466796157691057,1.9608292530924982,0.2325668359103043,774.0,low-pass-node,0.0,0.1874468939770839,0.053461287324916194,0.13835878399351353,0.08519159145545169,0.2325668359103043,0.15651426876593924,0.053438608526119015,0.09302172930379612
squirrel,0,3211,3211,test,3,3,3,3,1,1,1,1.0665064764879577,2.2949793618542467,0.5112426551657836,0.7226972374421501,0.3797062455108416,2.074161863466091,0.1833483033922473,6.0,low-pass-node,0.018352654858123124,0.14445731034503673,0.10302408639717224,0.1833483033922473,0.10476288787085221,0.17589751888122515,0.12617336529985568,0.09255995525921673,0.05142391664530039
squirrel,0,3212,3212,test,3,3,3,3,1,1,1,0.3152996665344783,1.6882983446041342,0.5422304726738434,0.4385802064954992,0.370562588547005,1.9795436888089861,0.20324786472519224,49.0,low-pass-node,0.0,0.1806728149326874,0.07872282310414155,0.16674466645440583,0.1002392169566808,0.20324786472519224,0.15414817560995525,0.06812303606751681,0.04810140121799054
squirrel,0,3213,3213,train,3,3,3,3,1,1,1,1.3884073908507593,2.391696142315544,0.5944784494272823,0.6432320044406634,0.34101291181925225,1.9675969150119412,0.24090643482717064,30.0,low-pass-node,0.0,0.1383494998232553,0.09020698005639846,0.19378372361408674,0.08245833595566768,0.24090643482717064,0.1253872088351897,0.0794369116991996,0.04947090410210849
squirrel,0,3214,3214,train,0,0,0,0,1,1,1,0.5721069809788297,2.4507706321797578,0.705591739530936,1.09938688618974,0.2085760273619993,1.8796440861203694,0.24786804279012795,15.0,two-hop-node,0.0,0.07818448322316092,0.10352330240188971,0.24786804279012795,0.16141831634869747,0.23642587348844463,0.0830238858281939,0.0737070644783051,0.015849030060571524
squirrel,0,3215,3215,train,3,3,3,3,1,1,1,0.42009101123684034,1.7183533742207793,0.4736129299298292,0.8447577899527204,0.3538204392762301,2.069238136333494,0.22503194373333263,8.0,low-pass-node,0.029878729564293827,0.12509101058090327,0.10741026306226312,0.22503194373333263,0.08407503068408802,0.17497220927982768,0.10978886202460668,0.09100633902518877,0.05274561114350574
squirrel,0,3216,3216,train,4,4,4,4,1,1,1,0.5442221577547715,1.9990993588725625,0.6656888274958291,0.5293993977089478,0.3397406329891996,2.001543372993343,0.20929025894792497,39.0,low-pass-node,0.0,0.16452951999542972,0.08012721566042584,0.17894773853348017,0.11351839665350306,0.20929025894792497,0.11100641276251709,0.06574134118933375,0.07683911523505259
squirrel,0,3217,3217,val,3,2,2,2,0,0,0,-0.1262068825569731,-0.4428335683140211,0.5156375350206854,0.3951619605941265,0.4721631460105535,2.0618004187205856,0.19032509390578456,178.0,low-pass-node,0.03420611456621685,0.1790270088614557,0.0676066285856867,0.15646722419999093,0.06261130994764362,0.19032509390578456,0.1655583155410594,0.06856038379756942,0.07563791984074918
squirrel,0,3218,3218,val,1,1,1,1,1,1,1,0.319077236861419,0.8101905999933662,0.47776135683086335,0.4533698288039425,0.45369260745049295,2.086348569266217,0.17432796468665493,42.0,low-pass-node,0.032016927526353316,0.17432796468665493,0.0760062182497031,0.17001952781138602,0.0884501625227966,0.15707491472973598,0.15938880850706427,0.0752908980825908,0.0674245769846181
squirrel,0,3219,3219,train,4,4,4,4,1,1,1,1.2937620791294862,1.138624320145956,0.5706297581968692,0.30050872344718005,0.4146095137327754,2.0404138649434853,0.21618048333886716,161.0,low-pass-node,0.0593685341911212,0.20141648277618468,0.05803596723183391,0.1162759444722077,0.07303183973800069,0.21618048333886716,0.16967841466367475,0.053481286675880965,0.05253104622832845
squirrel,0,3220,3220,train,4,4,4,4,1,1,1,0.25790109277209095,0.7406844564141983,0.5707342189844379,0.30552864378788763,0.407861701124106,2.0243382290619123,0.22120425459938733,153.0,low-pass-node,0.04336963107246507,0.20762541763704892,0.059682838764593675,0.11846936718638237,0.07250984139214066,0.22120425459938733,0.1681338757615255,0.05512238853847324,0.0538823843478696
squirrel,0,3221,3221,test,1,2,1,2,0,1,0,0.0011992034950931707,-0.5420530138806018,0.5542773836131559,0.3780568719490638,0.3699695348547485,1.9650013098854495,0.21018071974920888,210.0,low-pass-node,0.0,0.1872537647570876,0.0673440832007947,0.17699883090325044,0.08816583997559295,0.21018071974920888,0.1511843500514184,0.06060477183242524,0.058267638566533206
squirrel,0,3222,3222,val,4,4,2,4,1,0,1,-0.04090075079351441,0.5198630127086825,0.4590129080072616,0.3484564429421561,0.35954202068903895,1.9235984723615611,0.2378696468950826,181.0,low-pass-node,0.018597146554075406,0.22251933087442957,0.06906665496975677,0.1385851376612291,0.05382206114590538,0.2378696468950826,0.17353600412311018,0.06894137827209842,0.017062638719656145
squirrel,0,3223,3223,test,3,3,3,3,1,1,1,1.6926453229577128,1.085159932684995,0.6946455008008917,0.8713013141573335,0.3549430251993223,2.1284684646570047,0.19293925944551715,3.0,low-pass-node,0.053908053357297696,0.10660230341378447,0.1066540227011811,0.19293925944551715,0.14281275588442616,0.14924385648825125,0.08863287270143207,0.06345464281861683,0.09575223196677789
squirrel,0,3224,3224,val,3,3,3,3,1,1,1,0.48834100125664515,0.8429524518310594,0.5635641145766616,0.775259842367343,0.3971806082879444,2.109630093940061,0.20438556493264026,5.0,low-pass-node,0.03282635809728915,0.12642261947165845,0.0951412046970204,0.20438556493264026,0.10903635735157213,0.1572466214529984,0.1068864931683768,0.08573398119193325,0.08232079860155248
squirrel,0,3225,3225,train,3,3,3,3,1,1,1,1.380383857671123,2.251690608781912,0.5394822844674553,0.7226972374420124,0.38715619779311766,2.1251966535931754,0.17436480531145973,6.0,low-pass-node,0.04900568120023991,0.13737935027543052,0.09797622576633848,0.17436480531145973,0.10857171715787883,0.16727908612755943,0.11999126181677708,0.08802480459218243,0.057407066752657374
squirrel,0,3226,3226,val,4,1,1,1,0,0,0,-0.37750403782481534,-3.242720298748263,0.23113568804367582,1.1752515053298955,0.22776381573452997,1.730693223981802,0.4489715590670826,1.0,two-hop-node,0.0,0.09232264810210343,0.11524587896043592,0.4489715590670826,0.08718231805090947,0.07076649401284223,0.07468635797175814,0.08103170683269481,0.029793034521710737
squirrel,0,3227,3227,train,3,3,3,3,1,1,1,2.4993898887265837,2.564581058162512,0.6224572480925403,0.6515542835765125,0.3656666973168183,2.1354681249953176,0.18090320149275088,19.0,low-pass-node,0.11772926947672824,0.12291520669958589,0.07908553347782124,0.17317328109292976,0.08995942092174468,0.18090320149275088,0.10148762252370022,0.06712509114995097,0.06762137216858931
squirrel,0,3228,3228,val,4,3,0,3,0,0,0,-0.30397225484077506,-0.9882028682657281,0.45065126580679415,0.4012517189038138,0.3695757828297983,2.0097424844210163,0.19047830348094258,138.0,low-pass-node,0.019130138389962636,0.18907020375742414,0.07426595674756505,0.19047830348094258,0.07474238056014194,0.1876283223494742,0.15753416938614412,0.06480964375627182,0.04234088056446552
squirrel,0,3229,3229,train,3,3,2,3,1,0,1,-0.08511341199635558,1.6240536075107046,0.4920546935912362,0.30592960037843947,0.37693324979968734,1.875496948609629,0.24226490849177632,163.0,low-pass-node,0.0,0.22559912917489477,0.06593641719846266,0.13192120739854754,0.06052995477752915,0.24226490849177632,0.18659423105631162,0.060165732776022385,0.02698841835166436
squirrel,0,3230,3230,val,4,4,3,4,1,0,1,-0.05766577439845255,1.7574526034316784,0.4886529198843418,0.3146000576069733,0.3648118222433274,1.9751860069140774,0.23226053893164467,171.0,low-pass-node,0.0457952881421619,0.2208101827013893,0.06390594899880908,0.12809529053018043,0.05407549313081813,0.23226053893164467,0.16933893931660493,0.058834987263676544,0.026883330237438306
squirrel,0,3231,3231,test,4,4,4,4,1,1,1,1.5845613475119928,2.1571496082445396,0.29715882547304606,0.5147135054902612,0.4247936612855812,2.027674668383041,0.19810563740168427,15.0,low-pass-node,0.033570627265990666,0.19168349364752676,0.09484288385892316,0.19810563740168427,0.056278627767153366,0.1373836244216763,0.16939459747278526,0.09100888617785928,0.027731621498919497
squirrel,0,3232,3232,val,4,3,3,3,0,0,0,-0.427671936895782,-1.7018805751003425,0.5654631067480483,0.3697546471098218,0.4455859815266228,2.039033587453298,0.2072509914014598,571.0,low-pass-node,0.02598419534124284,0.18327622776312122,0.06540044815696443,0.15566319682216107,0.06219527951527195,0.2072509914014598,0.1573154281067993,0.060534899368137655,0.08237933268683263
squirrel,0,3233,3233,train,4,4,4,4,1,1,1,1.6453344271448267,3.3175962676167354,0.5037593677405211,0.5208149338299572,0.45342794394740543,2.137395129428794,0.16118480703894064,21.0,low-pass-node,0.06484552512120102,0.16118480703894064,0.08163282337449022,0.15955150934831222,0.09305876501310524,0.14798512298713606,0.1428141992362367,0.07669439896360984,0.07223284808769834
squirrel,0,3234,3234,val,2,0,1,0,0,0,0,-0.09698976029307937,-4.389767903930345,0.502305588691225,0.6880672892486331,0.3643405563232268,2.063528487537558,0.1922155981790863,6.0,low-pass-node,0.016822360446808075,0.149299190552726,0.09690776360732006,0.1922155981790863,0.1123521824002676,0.16985006379264808,0.12452297390509266,0.09150031082805268,0.04652955526469857
squirrel,0,3235,3235,train,1,1,1,1,1,1,1,0.24216697660230024,0.8036709668344773,0.9453924868213995,1.1587606863036706,0.23037644261566312,1.930917194710713,0.22186410636635426,13.0,two-hop-node,0.0,0.07916177390839196,0.09597927190406166,0.22186410636635426,0.21823510680723085,0.197519124335041,0.05618022291034758,0.060849713216488924,0.07021067930540435
squirrel,0,3236,3236,train,0,0,0,0,1,1,1,0.467796708679743,1.004470715236851,0.49312245437852775,0.4754351306064875,0.3461161377580293,1.9669314629013177,0.19808776691007218,41.0,low-pass-node,0.0,0.18211498594192457,0.08395470232974747,0.1804675093268871,0.09825298705016175,0.19808776691007218,0.14949561014998186,0.07370462473417867,0.03392181253531146
squirrel,0,3237,3237,val,2,2,2,2,1,1,1,1.3480555770729883,3.1976981661100607,0.5579528907546314,0.5988876770179615,0.28169715392104305,1.9598637118493518,0.21467467287063052,17.0,low-pass-node,0.0,0.1601158933088548,0.09266963272880721,0.19986410188891274,0.1128912092866274,0.21467467287063052,0.11632868472527076,0.07288961843485971,0.03056618547582174
squirrel,0,3238,3238,val,4,4,4,4,1,1,1,0.7590677420440097,1.7351693638355379,0.48495629949334623,0.7947138742273963,0.4017959516351323,2.146279056867257,0.18610042981213568,8.0,low-pass-node,0.08337508947453846,0.12942039352200632,0.10111925698602296,0.18610042981213568,0.08670472862586988,0.15054844035456413,0.11082601729357613,0.08980789892324992,0.06209774415409871
squirrel,0,3239,3239,train,1,1,1,1,1,1,1,2.0307742636165775,2.815810098215907,0.5355236830935785,1.048562443035902,0.23853368828317317,1.9147018892795868,0.30613633309877064,1.0,two-hop-node,0.0,0.10610168738121277,0.09432261382088715,0.30613633309877064,0.16969627287900776,0.1311494688976841,0.06236146333864667,0.08232151906050263,0.04791063843022103
